image_name|category|google_desc|aws_desc|azure_desc
E3vByO8XEAEQllI.jpg|memes|Hay un hombre con el pelo largo y rizado. Lleva una camisa a rayas horizontales de color azul y blanco. Tiene una barba y un bigote.|En la imagen se ve a un bebé extraterrestre que parece estar hecho de arte y cartón.|Un dibujo de una persona
FO6F4sbakAMtJZx.jpg|memes|En la imagen se ve a un hombre de pie con una maleta en la mano. Parece estar listo para viajar.|Un hombre de negocios está de pie, con un traje formal y una maleta en la mano.|Dos hombres con trajes temblando de la mano
Fw1hWrYWwA4nzgZ.jpeg|memes|El hombre está en una habitación oscura. No se ve nada más que a él.|La imagen muestra a una persona adulta sosteniendo a un bebé, ambos vestidos con ropa y calzado.|Un globo rojo y blanco
Fw2ciDtWwAE-59z.jpg|memes|In the image, there is a small child smiling.|En la imagen se ve la cabeza y el rostro de un hombre adulto.|Un hombre con cabello blanco
Fw3TinPWAAM4b5D.jpg|memes|El coche está en el garaje.|La imagen muestra una cuna de dibujos animados. La cuna es un mueble para bebés.|una mano sosteniendo un bolígrafo al lado de un animal de peluche
Fw3dDlOX0AIES2h.jpg|memes|In the image, there is a green plant with long, thin leaves. The leaves are waving in the wind.|El gato está en el sofá.|Una estatua verde alienígena
Fw4u2ovXgAAyzs8.jpg|memes|"En la imagen se ve una puerta de color violeta."|"In the image, there is a person playing a video game. The game is '""Super Mario'"" and the player is a baby. The baby is wearing footwear."|una figura de juguete en una mesa
Fw5EhDdWcAIVwU0.jpg|memes|La imagen muestra a una persona con una mascota.|Este es un arte de un bebé de dibujos animados con una cara.|una caricatura de una persona
FwKwHuBXgAMqceX.jpg|memes|"En la imagen se ve una mesa llena de comida y bebida."|En la imagen se puede ver a un bebé dibujado en estilo de cartoon. Tiene una cara bonita y una cabellera rubia. Está sonriendo y p|dibujo de ingeniería
FwTcVR9aUAE8jj2.jpg|memes|Hair, es una parte del cuerpo humano que crece en la cabeza.|El libro es una novela gráfica sobre un héroe de cómic que lucha contra el crimen. La arte es una representación de su cara en un estilo de pat|forma
FwVTtX9XoAEb0Ym.jpg|memes|El sol está en el cielo. Hay una casa en el fondo.|Una persona está conversando con otra.|un grupo de personas caminando
FwX_1w1aUAA6Rfu.jpg|memes|Hay una persona en el centro de la imagen. Parece estar en un lugar al aire libre. Hay árboles y un río a su espalda. Tiene una|En la imagen se ve una ciudad desde una perspectiva aérea, con un perro en el patio de una casa. El perro es un mamífero y una|un logotipo verde y blanco
FwXux_HacAATZ8x.jpg|memes|En la imagen se ve a una persona de género femenino caminando en una playa. Lleva puesto un bikini y una camisa blanca. Tiene el cabello|El animal en la imagen es una especie de simio, un mamífero y una persona. La foto muestra la belleza de la vida salvaje.|una caricatura de una casa
FwbkCZ-XoA0NkyF.jpg|memes|The image is of a nose.|Una persona con la cabeza sorprendida y la cara fotografiada.|una persona con la boca abierta
Fwfb8WXX0AEiHbY.jpg|memes|La imagen muestra el planeta Tierra visto desde el espacio.|La imagen muestra a una mujer adulta, vestida de novia. Está sonriendo y parece muy feliz.|una pintura de un grupo de personas
FwfwUALWwAIbZb-.jpg|memes|"La imagen muestra un texto en blanco con la palabra '""TEXTO'"" en negrita en el centro."|El hombre está en una habitación. Es una persona adulta.|una persona caminando en un pasillo
FwvGelyXsAgpy7k.jpg|memes|In the image, there is a foot wearing a white sock and a wooden sandal. The big toe is sticking out of the sandal.|Un soldado en una uniforme militar. El hombre es adulto y masculino.|un grupo de soldados en una habitación
Fwz75HQWAAEaqT6.jpg|memes|"In the image, there is a orange."|"Laughing In the image, there is a baby laughing while holding a toy."|un par de animales de peluche
bomberu.jpg|memes|El niño está jugando con un juguete.|In the image, there is a cartoon nature scene with a snowman outdoors in the snow.|una persona que usa una prenda
dinosauriu.jpg|memes|El cielo estrellado es una hermosa vista.|La imagen muestra la luna en una noche clara.|Un pequeño dinosaurio de juguete
015_0036.jpg|nature|El cielo está lleno de nubes blancas y el sol brilla a través de ellas.|La imagen muestra una planta en una maceta. La planta es un árbol bonsái y es una conífera.|un árbol grande con muchas ramas
015_0040.jpg|nature|Hay un plano de una casa en el que se ve el terreno y la ubicación de los principales elementos de la construcción.|La imagen muestra una planta en una maceta. La planta es un árbol bonsái.|Un árbol en una olla
015_0121.jpg|nature|Hay una bonita casa de color blanco con una gran puerta de color marrón. Hay un jardín delante de la casa con árboles y flores.|La imagen muestra una planta en una maceta. La planta es un bonsai y tiene hojas verdes.|Un árbol pequeño en una olla
025_0004.jpg|nature|La imagen muestra un plano de una casa.|La planta en la foto es un cactus que produce frutos comestibles. En este caso, la fruta es una piña.|un cactus con hojas verdes
025_0005.jpg|nature|Hay un cielo azul con algunas nubes blancas.|El kangaroo es un animal que salta y vive en Australia. Se parece a un canguro y a una cabra.|un grupo de cactus alto
025_0009.jpg|nature|El cielo está nublado.|La imagen muestra una planta en un ambiente natural con un cielo y un paisaje de fondo.|un grupo de cactus frente a una puesta de sol
025_0084.jpg|nature|"La flor está fluyendo en el agua."|La imagen muestra una rosa y un cactus. La rosa tiene pétalos de color rojo y amarillo, y el cactus es una planta espinosa.|un primer plano de una flor roja
030_0068.jpg|nature|"Es una imagen de una cascada. El agua cae por una roca y hay un arcoiris en la parte inferior de la imagen."|La imagen muestra una vegetación densa, un bote y una canoa. La canoa está siendo remada en el agua por una persona.|un bote en el agua
030_0073.jpg|nature|"En la imagen, se ve un lago con agua de color azul."|La imagen muestra una barca de remos, un medio de transporte que se usa para navegar en aguas tranquilas.|Una puesta de sol sobre un lago
044_0003.jpg|nature|El cielo está azul y el sol está brillante.|La imagen muestra una naturaleza salvaje con un cielo estrellado. En el centro de la imagen se ve un cometa con una larga cola.|Un cielo nocturno estrellado con árboles
044_0005.jpg|nature|El cielo está lleno de nubes blancas y el sol está brillando.|En la naturaleza, al aire libre, de noche, la astronomía y el espacio exterior.|Una zona rocosa con algunos cactus y un cielo estrellado
044_0055.jpg|nature|En la imagen se puede ver a una persona anónima tomando una foto en el monte.|El paisaje es hermoso. La naturaleza es impresionante.|un camino con una cerca y un campo con un poste y montañas en el fondo
068_0006.jpg|nature|En la imagen se ve un plano de una casa.|"Nature La imagen muestra una planta de helecho. El helecho es una planta perenne y tiene una larga hoja verde. La planta está en un ent"|Un primer plano de una planta
068_0008.jpg|nature|En la imagen se ve un plano de una casa.|En la imagen se ve una planta de helecho en un ambiente natural. La planta está en un lugar al aire libre y rodeada de vegetación.|un arroyo con plantas a su alrededor
068_0064.jpg|nature|Hay una planta en una maceta en una mesa.|La imagen muestra una espiral de una planta llamada helecho.|Una serpiente en la hierba
068_0087.jpg|nature|Una imagen de una terraza con unas escaleras de madera que llevan a una puerta de color verde.|La imagen muestra una planta llamada helecho, que es común en entornos húmedos y boscosos. Tiene un tallo delgado y frondosas ho|Un primer plano de un poco de hierba
082_0006.jpg|nature|La imagen muestra a una persona de género no especificado con una apariencia andrógina usando una camisa de látex y una másc|La imagen muestra una nebulosa en el cielo nocturno.|un primer plano de una galaxia
082_0050.jpg|nature|Hay una persona en el agua. La persona está nadando.|En la naturaleza, durante la noche, en el exterior, bajo la mirada de la astronomía, se encuentra una nebulosa.|un primer plano del ojo de una persona
096_0005.jpg|nature|El cielo es de un color azul intenso y el sol brilla con fuerza. Las nubes blancas se destacan contra el cielo.|En la imagen se ve una mesa y sillas de jardín en un patio durante el verano, con una piscina y una gran cantidad de plantas y árboles a su|una hamaca entre dos palmeras en una playa
096_0111.jpg|nature|Hay un plano en blanco sobre una mesa.|En la imagen se ve una playa de arena blanca con una sombrilla y una tumbona de mimbre. Al fondo se ve una palmira y unos cocoteros.|una persona acostada en un árbol
170_0007.jpg|nature|"Rays of sunlight peek through the clouds, illuminating a brilliant rainbow."|La imagen muestra un paisaje natural con un arco iris en el cielo y agua.|un arco iris sobre una cascada
170_0010.jpg|nature|"El arco iris es un fenómeno atmosférico que se produce cuando los rayos del sol inciden en las gotas de agua de una lluvia."|La imagen muestra una naturaleza salvaje con un cielo despejado y un arco iris. En el primer plano, se ve una planta que parece est|un arco iris sobre un bosque
170_0051.jpg|nature|"El arco iris es un fenómeno atmosférico que se produce cuando los rayos del sol inciden en las gotas de agua de una lluvia."|La imagen muestra un paisaje natural con un arco iris y una planta.|un arco iris sobre un árbol
170_0084.jpg|nature|"La imagen muestra un arcoíris en un día de lluvia."|La imagen muestra una vista de la naturaleza, con un cielo azul y nubes blancas, y vegetación y un árbol verdes.|una palmera frente a un edificio y montañas
170_0086.jpg|nature|"El arcoiris es una hermosa figura que se forma cuando el sol brilla a través de las gotas de lluvia."|La imagen muestra un paisaje natural con un cielo azul y un arcoíris. En el suelo hay una bolsa.|una persona parada en una roca mirando un arco iris en la distancia
177_0004.jpg|nature|Esta es una foto de un río con árboles a su alrededor. El agua es de un color azul claro y parece ser muy tranquila.|La imagen muestra un planeta y un globo flotando en el espacio, con un animal en la superficie.|un plátano con fondo negro
188_0003.jpg|nature|El cielo está nublado.|En la imagen se puede ver una gran cantidad de humo que sale de una chimenea de una fábrica. El humo está contaminando el aire.|Un grupo de flores en el cielo
197_0065.jpg|nature|En la imagen se ve una gran cantidad de agua. El agua está en movimiento y parece estar agitada.|La imagen muestra una playa con una costa rocosa. El mar está calmo y hay unas pocas personas.|una playa con botes y una colina en el fondo
245_0083.jpg|nature|El plan es para ir de compras.|"walk El automóvil está aparcado en la ciudad, en una zona de césped, junto a un paso de peatones."|un molino de viento en un barrio
030_0003.jpg|objects|"There is a boat in the water with its sails out. The water is calm and there is a blue sky with some clouds."|There is a boat in the image. It is a mode of transportation, either a rowboat or a canoe.|una caja de cartón en un césped verde
041_0079.jpg|objects|La imagen muestra a una mujer joven de pie sobre una escalera, con una bolsa en una mano y una maleta en la otra. Está lista|En la imagen se ve una taza de café. La taza es de color blanco y está llena de café. El café está recién hecho y tiene vapor.|Una taza de té en un escritorio
043_0006.jpg|objects|El niño y la niña están jugando en el parque.|La imagen muestra una moneda de plata con una cara y una cabeza.|una moneda con un cráneo
046_0013.jpg|objects|Se ve una computadora en una mesa. La computadora tiene un monitor, teclado y un ratón.|En la imagen se ve un ordenador, con su monitor y pantalla. Los elementos electrónicos del ordenador se ven claramente.|Un niño sentado en una computadora
047_0012.jpg|objects|La imagen muestra a una persona de pie en una habitación. La persona lleva una camisa blanca y un pantalón negro. Tiene el pelo castaño y los o|El ratón es un dispositivo de entrada que se usa para controlar un cursor en una pantalla de computadora.|un par de ratones de computadora
050_0009.jpg|objects|En la imagen se ve a una persona sosteniendo una rueda de carro.|La imagen muestra un vehículo de carga en movimiento. El vehículo es una máquina que se usa para transportar mercancías o equipo a|un camión grande con un letrero grande
050_0083.jpg|objects|En la imagen, hay una persona que está sentada en una silla. La persona tiene una taza de café en su mano.|El vehículo de transporte mostrado en la imagen es una carreta tirada por un caballo. La carreta parece estar hecha de madera y tiene una|Un grupo de caballos tirando de un carrito
095_0016.jpg|objects|"La imagen muestra una comida típica de la región."|En la imagen se ve a una persona con una hamburguesa y un perro caliente. La persona está comiendo la hamburguesa mientras el perro caliente está|Un hot dog en un moño
095_0086.jpg|objects|"La foto muestra un plato de comida."|La foto muestra una comida de hamburguesa. Es una foto de una hamburguesa con queso derretido y una rebanada de tocino. La hamb|una hamburguesa y una bebida en un recipiente de plástico negro
117_0049.jpg|objects|Una mano está en el aire, con los dedos extendidos.|En la imagen se ve una pantalla de ordenador.|interfaz gráfica de usuario, texto
145_0026.jpg|objects|En la imagen, se ve a una persona sosteniendo una rueda de carro. La persona es de género masculino y parece estar en una tienda o taller.|La imagen muestra una moto. Es un medio de transporte y una máquina. Tiene ruedas y radios.|una motocicleta estacada en una carretera
145_0097.jpg|objects|It is a photo of a person standing in front of a large body of water.|El hombre en la imagen está sentado en una motocicleta. Lleva puesto una chaqueta y un casco.|una persona parada junto a una motocicleta
169_0001.jpg|objects|El cuadro es un paisaje de una ciudad. En la parte inferior hay un río y en la parte superior hay un puente. En la orilla del río hay|El dispositivo eléctrico está a bordo del vehículo de transporte. La antena está conectada a él.|Un plato satélite grande
185_0027.jpg|objects|En la imagen se ve una llama.|El skateboard está sobre el agua y el animal es un pez. La vida marina es muy peligrosa y el tiburón es uno de los animales más peligrosos|un skater haciendo un truco
193_0111.jpg|objects|Es una imagen de un deportista practicando su deporte.|This image is of a ball used in the sport of soccer. Soccer is a sport that is played with a ball on a large field by two teams of eleven players.|Una bola de fútbol en la hierba
193_0153.jpg|objects|"Hay un gato blanco en la nieve."|Hay una pelota de fútbol en el centro del campo. El fútbol es un deporte muy popular en todo el mundo.|una bola de fútbol en la nieve
196_0003.jpg|objects|"La imagen muestra una persona adulta bebiendo una bebida con hielo."|La imagen muestra una pasta de espagueti con un pastel de cumpleaños.|un plato de pasta
196_0009.jpg|objects|"La foto muestra una mujer bebiendo un vaso de agua."|La imagen muestra una pizza con ingredientes de marisco.|Un plato de comida
208_0009.jpg|objects|La imagen muestra a un hombre joven que practica deporte. El hombre está en una pista de atletismo y lleva puesto un uniforme de atletismo|En la imagen se ve un par de tijeras. Las tijeras son un arma blanca y una herramienta que se usa para cortar. Tienen una hoja af|Un grupo de herramientas
209_0001.jpg|objects|El bosque es un lugar mágico lleno de árboles y plantas. Hay una sensación de paz y tranquilidad.|La imagen muestra una espada y un cuchillo. Los cuchillos son armas blancas que se usan para cortar y apuñalar. Las espadas son armas bl|Un grupo de balas
209_0046.jpg|objects|"El traje, tu, yo, es"|Una espada es un arma blanca que se usa principalmente para cortar. Tiene una hoja larga y afilada con una empuñadura a un lado.|una persona sosteniendo una espada
212_0047.jpg|objects|En la imagen se ve a una persona de pie sobre una tabla, con los brazos levantados. Parece que está equilibrándose.|La imagen muestra una pieza de cerámica en forma de tetera humeante. La tetera está hecha de barro y pintada de negro. La tetera ti|una tetera con un mango
212_0122.jpg|objects|Se ve a un hombre bebiendo una bebida con hielo. Tiene una barba y una gorra.|La imagen muestra una variedad de tiestos de barro cocido, ollas y botellas de cocina, así como una coctelera.|una tetera de vidrio con un mango
215_0001.jpg|objects|Hay un autobús amarillo en el que hay muchas personas.|Hay un autobús en el que una persona está sentada. La máquina tiene ruedas.|Un autobús rojo de dos pisos estacionado junto a una cabina telefónica
215_0030.jpg|objects|"In the image, there is a scene of a windy day outdoors."|En la imagen se ve una ciudad y una carretera que pasa por ella. La ciudad tiene edificios y calles urbanas y está rodeada de un|un edificio azul con una cabina de teléfono blanco frente a él
216_0037.jpg|objects|This image is of a person playing a sport.|En la imagen se ve una raqueta de tenis sobre la hierba.|una raqueta de tenis y una pelota en la hierba
216_0062.jpg|objects|El deporte es una actividad física que realizan las personas.|El niño está jugando a tennis con una pelota de tennis.|una persona sosteniendo una pelota
217_0003.jpg|objects|El cielo es azul y el sol es amarillo.|En la imagen se ve una raqueta de tenis y una pelota. El deporte de tenis se juega con una raqueta y una pelota.|Raquetas de tenis en una cancha de tenis
227_0082.jpg|objects|En la imagen se ve a un hombre joven con una camiseta negra y unos pantalones de mezclilla. Lleva el cabello corto y está de pie en un|La imagen muestra a una persona en un gimnasio corriendo en una cinta de correr.|una persona corriendo en una cinta de correr
240_0017.jpg|objects|En la imagen se ve un reloj de pulsera. El reloj tiene una correa blanca y es redondo. El reloj marca las 3:00.|En la imagen se puede ver a una persona con un reloj de pulsera en el brazo. El reloj tiene una correa de cuero y es un accesorio muy com|Un reloj en una mesa
image_144.jpg|people|El gráfico muestra una línea de tendencia ascendente para las acciones de la empresa Glass and Sons.|La persona en la imagen está leyendo un libro y lleva gafas. Es una mujer adulta.|Una persona que usa gafas de sol y una corbata
image_149.jpg|people|Esta es una foto de un hermoso paisaje de una montaña con un río en el frente. El cielo está despejado y hay unas cu|Es una foto de una persona. Se ve la cara y la cabeza de la persona. La persona parece estar posando para la foto.|una persona con un tatuaje en la frente
image_1534.jpg|people|El agua es clara y el cielo es azul.|Una mujer adulta está sosteniendo una taza.|una mujer sentada en una silla y sosteniendo un teléfono
image_1574.jpg|people|"It is a computer."|En la imagen se ve la cabeza y el rostro de un hombre adulto.|un hombre que usa una computadora portátil
image_158.jpg|people|In the image, there is a S-shaped object on a white background. The object is made of a material that is shiny and smooth. There are no other objects in the image.|Hay un zapato y un sombrero en el piso. El zapato es de color marrón y el sombrero es de color negro.|una persona sentada en el piso
image_1583.jpg|people|El coche es rojo y tiene cuatro ruedas.|Una persona está sentada en un sofá con una almohada y unas gafas. Está conduciendo.|Una mujer conduciendo un coche
image_159.jpg|people|In the image, there is a person who is smiling.|Un hombre maduro está de pie con una corbata alrededor de su cuello.|Un hombre que tiene dinero
image_161.jpg|people|In the image, there is a bear and a board. The bear is standing on the board.|En la imagen se ve a un hombre adulto en una estación de tren.|un hombre parado frente a una vía de ferrocarril
image_163.jpg|people|"La imagen muestra a una persona caminando bajo la lluvia. Lleva un paraguas y está vestida con ropa pesada."|El hombre en la imagen lleva una bandana en la cabeza.|un hombre con barba y un sombrero rojo
image_1642.jpg|people|Una mano extendida con los dedos abiertos, palmada hacia abajo|El hombre de la imagen lleva auriculares y parece ser adulto.|Un hombre con auriculares
image_1656.jpg|people|Hay una foto. En ella, hay un lago. En el lago, hay una persona. La persona está nadando.|El cuerpo de una persona adulta, con un dedo extendido.|un hombre y una mujer besándose
image_1657.jpg|people|El cielo está lleno de nubes blancas y el sol brilla detrás de ellas.|La imagen muestra a una mujer adulta, probablemente en la treintena. Está de perfil, y lleva puesto un vestido negro. Tiene el pelo rec|una persona que sostiene un fuego
image_1739.jpg|people|"La imagen muestra una mano humana con los dedos extendidos."|En la imagen se ve a un bebé gateando en el suelo.|Una persona que se acuesta en la espalda en el piso
image_178.jpg|people|En la imagen se ve a un gato negro y blanco que está saltando sobre una caja.|Una persona está de espaldas, con la cara y la cabeza giradas hacia la derecha. La persona lleva puesto un sombrero y una camisa a rayas.|un hombre sosteniendo un bebé
image_198.jpg|people|En la imagen se ve una persona de piel oscura con una gorra de béisbol blanca y una camiseta negra. Está de pie en una calle desiert|En la imagen se ve una pizarra en blanco con una persona de pie delante de ella. La persona lleva una chaqueta y unos zapatos negros.|una persona saltando en el aire
image_201.jpg|people|En la imagen se puede ver un vaso de cristal lleno de agua. El vaso está sobre una mesa de madera.|Un hombre está sentado en una silla con una computadora portátil en el regazo. Tiene un libro abierto en una mano y está leyendo.|un hombre y una mujer mirando una computadora portátil
image_215.jpg|people|La imagen muestra un bote de cerveza sobre una mesa. El bote está abierto y parece que la cerveza se ha derramado un poco.|La imagen muestra a una chica adolescente con un bolso.|una persona sentada en un banco
image_2164.jpg|people|Hay una mesa blanca en el centro de la imagen. Parece estar en una habitación amplia y luminosa. La mesa está vacía excepto por una pequeña|La fotografía muestra a un hombre de negocios con un traje formal. Lleva una chaqueta y un abrigo para protegerse del frío.|una persona sentada en un banco mirando el teléfono
image_2168.jpg|people|En la imagen se ve una persona de pie en una habitación. La persona lleva una camiseta negra y pantalones vaqueros. Hay una ventana a la izqu|La imagen muestra a una mujer adulta de una tribu. Lleva un vestido tradicional y está en un entorno natural.|un hombre con casco
image_237.jpg|people|In the image, there is a person who is smiling. They have their mouth open and their teeth are showing. They look happy and content.|La imagen muestra a una niña pequeña, de unos cinco años de edad, sentada en una silla. Tiene el cabello castaño y rizado|una chica parada frente a una pizarra con escritura blanca
image_2394.jpg|people|El cielo es de un color azul intenso y el sol brilla de forma brillante.|En la imagen se ve una cara feliz y triunfante. La persona está de pie con la cabeza levantada.|una persona sentada en una roca con los brazos levantados
image_2402.jpg|people|En la imagen se ve un labio rojo brillante.|En esta fotografía se ve la cabeza y el rostro de una persona adulta.|Una mujer hablando por teléfono
image_2468.jpg|people|In the image, there is a person who is smiling. They have their mouth open and their teeth are showing. They look happy and content.|In the image, there is a person wearing a T-shirt and glasses. They are also wearing a wristwatch.|Un grupo de personas con camisas azules
image_274.jpg|people|En la imagen se ve una estatua de un hombre.|El arte es una forma de expresión, y el hombre es una persona que puede expresar su arte de muchas maneras.|una estatua de un hombre y una mujer
image_292.jpg|people|En la imagen se ve a una persona sonriendo.|La imagen muestra a una mujer adulta, vestida de novia y sonriente.|Un grupo de mujeres con ropa tradicional
image_361.jpg|people|En la imagen se ve a una persona sonriendo.|En esta fotografía se ve la cabeza y el rostro de una persona adulta.|una persona sentada en una mesa con una persona mirando el
image_392.jpg|people|En la imagen se ve a una persona sonriendo.|La imagen muestra a una persona con la cara sonriente y rodeada de hierba.|Un bebé sentado en la hierba
image_394.jpg|people|La imagen muestra una cara.|Es una fotografía de una persona. Se ve la cara y la cabeza de la persona.|Una mujer sentada en un banco
image_413.jpg|people|"This image is of a woman with long, straight hair that has been cut into a bob."|La imagen muestra una persona que lleva puesto un chaleco salvavidas. El chaleco es de color naranja y tiene varias bolsas negras que contien|un hombre con gafas de sol y un sombrero
image_418.jpg|people|Una imagen de una persona con un brazo levantado.|"Aerial La imagen muestra a una persona haciendo acrobacias aéreas con unos accesorios."|Una mujer en un gimnasio
